status,score,method,nces_unitid,nces_name,school_id,school_name
unmatched,0.766,fuzzy,172422,Michigan Career and Technical Institute,,
unmatched,0.571,ambiguous,172440,Finlandia University,,
unmatched,0.615,fuzzy,172477,Western Michigan University-Thomas M. Cooley Law School,,
unmatched,0.500,ambiguous,172495,Twin City Beauty College,,
unmatched,0.533,fuzzy,172608,Walsh College,,
unmatched,0.632,fuzzy,172617,Washtenaw Community College,,
unmatched,0.514,ambiguous,172635,Wayne County Community College District,,
unmatched,0.500,ambiguous,172644,Wayne State University,,
unmatched,0.600,ambiguous,172671,West Shore Community College,,
unmatched,0.450,ambiguous,172680,Paul Mitchell the School-Grand Rapids,,
updated,0.900,exact_name,172699,Western Michigan University,134,Western Michigan University
unmatched,0.591,fuzzy,172705,Western Theological Seminary,,
unmatched,0.609,fuzzy,172866,Academy College,,
unmatched,0.667,ambiguous,172918,Alexandria Technical & Community College,,
unmatched,0.774,fuzzy,172954,Anoka Technical College,,
unmatched,0.545,ambiguous,172963,Anoka-Ramsey Community College,,
unmatched,0.409,ambiguous,17296301,Anoka-Ramsey Community College-Cambridge Campus,,
unmatched,0.714,fuzzy,173045,Augsburg University,,
unmatched,0.588,ambiguous,173063,Riverland Community College,,
unmatched,0.710,ambiguous,173115,Northwest Technical College,,
unmatched,0.429,ambiguous,173124,Bemidji State University,,
unmatched,0.562,fuzzy,173142,Bethany Lutheran College,,
unmatched,0.571,fuzzy,173160,Bethel University,,
unmatched,0.600,fuzzy,173203,Central Lakes College-Brainerd,,
unmatched,0.564,ambiguous,17320301,Central Lakes College-Staples Campus,,
unmatched,0.824,fuzzy,173258,Carleton College,,
unmatched,0.581,fuzzy,173300,Concordia College at Moorhead,,
unmatched,0.488,ambiguous,173328,Concordia University-Saint Paul,,
unmatched,0.650,fuzzy,173416,Dakota County Technical College,,
unmatched,0.552,ambiguous,173452,Martin Luther College,,
updated,0.900,exact_name,173461,Lake Superior College,206,Lake Superior College
unmatched,0.371,ambiguous,173470,Cosmetology Careers Unlimited College of Hair Skin and Nails,,
unmatched,0.722,fuzzy,173559,Minnesota State Community and Technical College,,
unmatched,0.480,ambiguous,17355901,M State - Detroit Lakes Campus,,
unmatched,0.556,ambiguous,17355902,M State - Moorhead Campus,,
unmatched,0.533,ambiguous,17355903,M State - Wadena Campus,,
unmatched,0.634,ambiguous,173638,Minnesota West Community and Technical College,,
unmatched,0.483,fuzzy,173647,Gustavus Adolphus College,,
unmatched,0.667,fuzzy,173665,Hamline University,,
unmatched,0.375,ambiguous,173683,Hazelden Betty Ford Graduate School of Addiction Studies,,
unmatched,0.686,fuzzy,173708,Hennepin Technical College,,
unmatched,0.774,fuzzy,173735,Minnesota North College,,
unmatched,0.698,fuzzy,17373501,Minnesota North College - Itasca,,
unmatched,0.585,fuzzy,17373502,Minnesota North College - Mesabi Range Virginia,,
unmatched,0.594,fuzzy,17373503,Minnesota North College - Mesabi Range Eveleth,,
unmatched,0.667,fuzzy,17373504,Minnesota North College - Rainy River,,
unmatched,0.642,fuzzy,17373505,Minnesota North College - Vermilion,,
unmatched,0.448,ambiguous,173744,Aveda Arts & Sciences Institute Minneapolis,,
unmatched,0.600,fuzzy,173799,Inver Hills Community College,,
unmatched,0.698,fuzzy,173805,Minnesota North College - Itasca,,
unmatched,0.533,ambiguous,173896,Luther Seminary,,
unmatched,0.632,fuzzy,173902,Macalester College,,
unmatched,0.615,fuzzy,173911,South Central College,,
unmatched,0.632,fuzzy,17391101,South Central College-Faribault,,
unmatched,0.667,fuzzy,173920,Minnesota State University-Mankato,,
unmatched,0.417,ambiguous,173957,Mayo Clinic College of Medicine and Science,,
unmatched,0.444,ambiguous,17395701,Mayo Clinic College of Medicine and Science - Florida,,
unmatched,0.413,ambiguous,17395702,Mayo Clinic College of Medicine and Science - Arizona,,
unmatched,0.585,fuzzy,173993,Minnesota North College - Mesabi Range Virginia,,
unmatched,0.600,fuzzy,174020,Metropolitan State University,,
updated,0.900,exact_name,174066,University of Minnesota-Twin Cities,212,University of Minnesota-Twin Cities
unmatched,0.629,ambiguous,174075,University of Minnesota-Crookston,,
unmatched,0.571,ambiguous,174127,Minneapolis College of Art and Design,,
unmatched,0.703,fuzzy,174136,Minneapolis Community and Technical College,,
unmatched,0.488,ambiguous,174154,Herzing University-Minneapolis,,
unmatched,0.517,fuzzy,174190,Minnesota School of Cosmetology-Woodbury Campus,,
updated,0.900,exact_name,174233,University of Minnesota-Duluth,211,University of Minnesota-Duluth
unmatched,0.649,ambiguous,174251,University of Minnesota-Morris,,
unmatched,0.667,fuzzy,174321,Model College of Hair Design,,
unmatched,0.652,ambiguous,174358,Minnesota State University Moorhead,,
unmatched,0.593,ambiguous,174376,North Hennepin Community College,,
unmatched,0.600,fuzzy,174428,Normandale Community College,,
unmatched,0.692,ambiguous,174437,North Central University,,
unmatched,0.686,ambiguous,174473,Northland Community and Technical College,,
unmatched,0.462,ambiguous,17447301,Northland Community and Technical College - East Grand Forks,,
unmatched,0.750,fuzzy,174491,University of Northwestern-St Paul,,
unmatched,0.600,fuzzy,174507,Northwestern Health Sciences University,,
unmatched,0.722,fuzzy,174525,Oak Hills Christian College,,
unmatched,0.733,ambiguous,174570,Pine Technical & Community College,,
unmatched,0.667,fuzzy,174604,Minnesota North College - Rainy River,,
unmatched,0.821,fuzzy,174738,Rochester Community and Technical College,,
unmatched,0.643,fuzzy,174747,College of Saint Benedict,,
unmatched,0.647,ambiguous,174756,St Cloud Technical and Community College,,
unmatched,0.818,fuzzy,174783,Saint Cloud State University,,
unmatched,0.727,fuzzy,174792,Saint Johns University,,
unmatched,0.632,fuzzy,174817,Saint Mary's University of Minnesota,,
unmatched,0.522,ambiguous,174844,St Olaf College,,
unmatched,0.800,fuzzy,174862,Crown College,,
unmatched,0.645,fuzzy,174899,The College of Saint Scholastica,,
unmatched,0.522,ambiguous,174914,University of St Thomas,,
unmatched,0.636,fuzzy,174978,Empire Beauty School-Bloomington,,
unmatched,0.667,fuzzy,175005,St Catherine University,,
unmatched,0.514,ambiguous,175014,Rasmussen University-Minnesota,,
unmatched,0.700,fuzzy,17501401,Rasmussen University-Bloomington,,
unmatched,0.485,fuzzy,17501402,Rasmussen University-Eagan,,
unmatched,0.529,ambiguous,17501403,Rasmussen University-Mankato,,
unmatched,0.444,ambiguous,17501404,Rasmussen University-Brooklyn Park,,
unmatched,0.400,ambiguous,17501405,Rasmussen University-Lake Elmo/Woodbury,,
unmatched,0.485,ambiguous,17501406,Rasmussen University-Blaine,,
unmatched,0.667,ambiguous,175041,Saint Paul College,,
unmatched,0.533,ambiguous,175078,Southwest Minnesota State University,,
unmatched,0.384,fuzzy,175120,Summit Academy Opportunities Industrialization Center,,
unmatched,0.533,fuzzy,175139,United Theological Seminary of the Twin Cities,,
unmatched,0.642,fuzzy,175157,Minnesota North College - Vermilion,,
unmatched,0.649,fuzzy,175227,Dunwoody College of Technology,,
unmatched,0.600,fuzzy,175236,Ridgewater College,,
unmatched,0.809,fuzzy,175263,Minnesota State College Southeast,,
updated,0.889,fuzzy,17526301,Minnesota State CollegeSoutheast-Red Wing Campus,208,Minnesota State College Southeast - Red Wing
unmatched,0.625,ambiguous,175272,Winona State University,,
unmatched,0.474,ambiguous,175281,Mitchell Hamline School of Law,,
unmatched,0.500,ambiguous,175315,Century College,,
unmatched,0.667,fuzzy,175342,Alcorn State University,,
updated,0.900,exact_name,175421,Belhaven University,65,Belhaven University
unmatched,0.700,fuzzy,175430,Blue Mountain College,,
unmatched,0.526,fuzzy,175494,Chris Beauty College,,
unmatched,0.800,ambiguous,175519,Coahoma Community College,,
unmatched,0.600,ambiguous,175573,Copiah-Lincoln Community College,,
unmatched,0.426,fuzzy,17557301,Copiah-Lincoln Community College Simpson County Center,,
unmatched,0.500,ambiguous,17557302,Copiah-Lincoln Community College-Natchez Campus,,
unmatched,0.615,fuzzy,175616,Delta State University,,
unmatched,0.545,ambiguous,175643,East Central Community College,,
unmatched,0.815,fuzzy,175652,East Mississippi Community College,,
unmatched,0.615,fuzzy,175698,Fosters Cosmetology College,,
unmatched,0.556,ambiguous,175722,Academy of Hair Design-Grenada,,
unmatched,0.500,ambiguous,175786,Hinds Community College,,
unmatched,0.571,fuzzy,175810,Holmes Community College,,
unmatched,0.500,ambiguous,175829,Itawamba Community College,,
unmatched,0.667,fuzzy,175856,Jackson State University,,
unmatched,0.444,ambiguous,175883,Jones County Junior College,,
unmatched,0.750,fuzzy,175935,Meridian Community College,,
unmatched,0.625,fuzzy,175980,Millsaps College,,
unmatched,0.333,ambiguous,175999,Board of Trustees-Mississippi State Institutions of Higher Learning,,
unmatched,0.786,fuzzy,176008,Mississippi Delta Community College,,
updated,0.900,exact_name,176017,University of Mississippi,91,University of Mississippi
unmatched,0.595,fuzzy,17601701,University of Mississippi Medical Center,,
unmatched,0.786,fuzzy,176035,Mississippi University for Women,,
unmatched,0.759,fuzzy,176044,Mississippi Valley State University,,
updated,0.900,exact_name,176053,Mississippi College,91,University of Mississippi
unmatched,0.458,fuzzy,176062,Hatfield's Mississippi College of Beauty Culture,,
unmatched,0.667,fuzzy,176071,Mississippi Gulf Coast Community College,,
updated,0.900,exact_name,176080,Mississippi State University,91,University of Mississippi
unmatched,0.688,fuzzy,176169,Northeast Mississippi Community College,,
unmatched,0.688,fuzzy,176178,Northwest Mississippi Community College,,
unmatched,0.471,ambiguous,176239,Pearl River Community College,,
unmatched,0.588,fuzzy,17623901,Pearl River Community College-Forrest County Campus,,
unmatched,0.500,ambiguous,176318,Rust College,,
unmatched,0.625,fuzzy,176336,Southeastern Baptist College,,
unmatched,0.688,fuzzy,176354,Southwest Mississippi Community College,,
unmatched,0.710,fuzzy,176372,University of Southern Mississippi,,
unmatched,0.500,ambiguous,176406,Tougaloo College,,
unmatched,0.452,fuzzy,176433,Vaughn Beauty College,,
unmatched,0.556,ambiguous,176451,Wesley Biblical Seminary,,
updated,0.880,fuzzy,176479,William Carey University,5,College of William and Mary
unmatched,0.550,ambiguous,176600,Aquinas Institute of Theology,,
unmatched,0.545,ambiguous,176628,Avila University,,
unmatched,0.500,ambiguous,176664,Baptist Bible College,,
unmatched,0.400,ambiguous,176716,House of Heavilin Beauty College-Blue Springs,,
unmatched,0.500,fuzzy,176770,Cox College,,
unmatched,0.615,fuzzy,176789,Calvary University,,
unmatched,0.526,ambiguous,176798,Cape Girardeau Career and Technology Center,,
unmatched,0.634,fuzzy,176910,Central Christian College of the Bible,,
unmatched,0.523,fuzzy,176947,Central Methodist University-College of Liberal Arts and Sciences,,
unmatched,0.710,fuzzy,176965,University of Central Missouri,,
unmatched,0.684,fuzzy,176983,Grand River Technical School,,
unmatched,0.483,fuzzy,177038,Cleveland University-Kansas City,,
unmatched,0.800,fuzzy,177065,Columbia College,,
unmatched,0.541,fuzzy,17706501,Columbia College - Redstone Arsenal,,
unmatched,0.455,fuzzy,17706503,Columbia College - Denver,,
unmatched,0.595,fuzzy,17706504,Columbia College - NAS Jacksonville,,
unmatched,0.714,fuzzy,17706505,Columbia College - Orlando,,
unmatched,0.606,fuzzy,17706506,Columbia College - Crystal Lake Campus,,
unmatched,0.688,fuzzy,17706507,Columbia College - Kansas City,,
unmatched,0.526,fuzzy,17706508,Columbia College - Fort Leonard Wood,,
unmatched,0.629,fuzzy,17706509,Columbia College - Jefferson City,,
unmatched,0.581,fuzzy,17706510,Columbia College - Lake Ozark,,
unmatched,0.710,fuzzy,17706511,Columbia College - Saint Louis,,
unmatched,0.581,fuzzy,17706512,Columbia College - Fort Worth,,
unmatched,0.600,fuzzy,17706513,Columbia College - Salt Lake,,
unmatched,0.625,fuzzy,17706514,Columbia College - Lake County,,
unmatched,0.429,ambiguous,17706515,Columbia College - Naval Station Everett/Marysville,,
unmatched,0.621,fuzzy,17706516,Columbia College - Freeport,,
unmatched,0.625,fuzzy,17706517,Columbia College - Springfield,,
unmatched,0.692,fuzzy,17706518,Columbia College - Rolla,,
unmatched,0.545,fuzzy,17706519,Columbia College - Los Alamitos,,
unmatched,0.643,fuzzy,17706521,Columbia College - Lemoore,,
unmatched,0.556,fuzzy,17706522,Columbia College - San Luis Obispo,,
unmatched,0.545,fuzzy,17706523,Columbia College - Fort Stewart,,
unmatched,0.537,fuzzy,17706524,Columbia College - Hunter Army Airfield,,
unmatched,0.769,fuzzy,17706525,Columbia College - Elgin,,
unmatched,0.571,ambiguous,17706527,Columbia College - Whidbey Island,,
unmatched,0.600,fuzzy,17706528,Columbia College - Fort Drum,,
unmatched,0.606,ambiguous,17706529,Columbia College -  Jacksonville,,
unmatched,0.600,fuzzy,17706530,Columbia College - Fort Sill,,
unmatched,0.667,fuzzy,17706532,Columbia College - San Diego,,
unmatched,0.621,fuzzy,17706533,Columbia College - Mesquite,,
unmatched,0.625,ambiguous,17706534,Columbia College - Waynesville,,
unmatched,0.488,fuzzy,17706535,Columbia College - Naval Base San Diego,,
unmatched,0.621,fuzzy,17706536,Columbia College - Imperial,,
unmatched,0.647,fuzzy,17706537,Columbia College - NSB Kings Bay,,
unmatched,0.625,ambiguous,17706538,Columbia College - Waynesville,,
unmatched,0.667,fuzzy,17706539,Columbia College - Minot AFB,,
unmatched,0.500,fuzzy,17706540,Columbia College - Springfield TMobile,,
unmatched,0.444,ambiguous,17706541,Columbia College - Eastfield Pleasant Grove,,
unmatched,0.385,ambiguous,17706542,Columbia College - Fort Leonard Wood 58th Trans BN,,
unmatched,0.513,ambiguous,17706543,Columbia College - USCG Base Honolulu,,
unmatched,0.581,fuzzy,17706544,Columbia College - Tavares PD,,
unmatched,0.529,fuzzy,17706545,Columbia College - Ellsworth AFB,,
unmatched,0.455,fuzzy,17706546,Columbia College - Denver,,
unmatched,0.606,fuzzy,17706547,Columbia College - Whiteman AFB,,
unmatched,0.562,fuzzy,17706548,Columbia College - Grissom ARB,,
unmatched,0.529,ambiguous,177083,Conception Seminary College,,
unmatched,0.562,ambiguous,177092,Concordia Seminary,,
unmatched,0.571,ambiguous,177117,Cottey College,,
unmatched,0.549,fuzzy,177126,Covenant Theological Seminary,,
unmatched,0.545,ambiguous,177135,Crowder College,,
unmatched,0.545,ambiguous,177144,Culver-Stockton College,,
unmatched,0.533,fuzzy,177214,Drury University,,
unmatched,0.545,ambiguous,177250,East Central College,,
